4.18292682927
4.53658536585
4.90243902439
5.39024390244
6.26829268293
10.2804878049
10.5243902439
10.6585365854
11.2195121951
11.2317073171
11.3414634146
12.0
12.3048780488
12.5975609756
15.0853658537
17.9268292683
18.012195122
18.3048780488
22.3048780488
22.6585365854
22.743902439
22.756097561
22.9756097561
23.1341463415
23.8292682927
23.987804878
26.1463414634
26.8292682927
28.1341463415
28.487804878
28.5609756098
29.2317073171
29.5
30.5
32.9512195122
33.8170731707
37.0487804878
37.6829268293
37.8048780488
40.5731707317
40.6097560976
42.3048780488
42.4512195122
42.4634146341
43.1951219512
44.1097560976
44.4390243902
